nate	1.0	2016-12-28
nate	1.0	2016-12-28
nate	1.0	2016-12-28
nate	1.0	2016-12-28
nate	1.0	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.0	2016-12-28
nate	1.0	2016-12-28
nate	0.0	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-28
nate	0.5	2016-12-29
nate	0.0	2017-01-02
