judge	1.0	2016-12-28
judge	0.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-28
judge	-94.5263157895	2016-12-28
judge	1.0	2016-12-28
judge	0.378512396694	2016-12-28
judge	1.0	2016-12-28
judge	1.0	2016-12-29
judge	1.0	2016-12-31
judge	1.0	2017-01-01
